#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20260527    14:10:49       0      0     13      0      0      0      0    405    210     11      0 
 20260527    14:10:50       0      0     13      0      0      0      0    405    210      1      0 
 20260527    14:10:51       0      3     13      0      0      0      0    405    210      0      0 
 20260527    14:10:52       0      0     13      0      0      0      0    405    210    138      0 
 20260527    14:10:53       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:10:54       0      1     13      0      0      0      0    405    210      1      0 
 20260527    14:10:56       0      1     13      0      0      0      0    405    210      0      0 
 20260527    14:10:57       0      1     13      0      0      0      0    405    210      3      0 
 20260527    14:10:58       0      1     13      0      0      0      0    405    210      0      1 
 20260527    14:10:59       0      3     13      0      0      0      0    405    210      1      1 
 20260527    14:11:00       0      7     12      0      0      0      0  10251   2520     12      2 
 20260527    14:11:01       0      0      0      0      0      0      0  10251   2520      0      0 
 20260527    14:11:02       0      0      0      0      0      0      0  10251   2520      0      1 
 20260527    14:11:03       0      0      0      0      0      0      0  10251   2520      1      2 
 20260527    14:11:04       0      0      5      0      0      0      0    810    480    224     33 
 20260527    14:11:05       0      0      5      0      0      0      0    810    300      0      1 
 20260527    14:11:06       0      1     10      0      0      0      0    405    210      1      1 
 20260527    14:11:07       0      2     11      0      0      0      0    405    210      0      0 
 20260527    14:11:08       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:11:09       0      0     12      0      0      0      0    405    210      0      1 
 20260527    14:11:11       0      2     12      0      0      0      0    405    210      1      0 
 20260527    14:11:12       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:11:13       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:11:14       0      0     12      0      0      0      0    405    210      3      0 
 20260527    14:11:15       0      3     12      0      0      0      0    405    210      5      0 
 20260527    14:11:16       0      0     12      0      0      0      0    405    210      0      5 
 20260527    14:11:17       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:11:18       0      0     12      0      0      0      0    405    210      1      0 
 20260527    14:11:19       0      2     12      0      0      0      0    405    210      0      0 
 20260527    14:11:20       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:11:21       0      0     12      0      0      0      0    405    210      0      0 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20260527    14:11:22       0      2     13      0      0      0      0    405    210      1      0 
 20260527    14:11:23       0      1     13      0      0      0      0    405    210      0      0 
 20260527    14:11:24       0      1     13      0      0      0      0    405    210      0      0 
 20260527    14:11:26       0      0     13      0      0      0      0    405    210    261     24 
 20260527    14:11:27       0      2     13      0      0      0      0    405    210      1      0 
 20260527    14:11:28       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:11:29       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:11:30       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:11:31       0      3     12      0      0      0      0    405    210      8      0 
 20260527    14:11:32       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:11:33       0      1     13      0      0      0      0    405    210      1      1 
 20260527    14:11:34       0      0     13      0      0      0      0    405    210      0      3 
 20260527    14:11:35       0      3     13      0      0      0      0    405    210      0      0 
 20260527    14:11:36       0      0     13      0      0      0      0    405    210      3      0 
 20260527    14:11:37       0      0     13      0      0      0      0    405    210      2     10 
 20260527    14:11:38       0      2     13      0      0      0      0    405    210      1      0 
 20260527    14:11:39       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:11:41       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:11:42       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:11:43       0      4     13      0      0      0      0    405    210      1      0 
 20260527    14:11:44       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:11:45       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:11:46       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:11:47       0      3     12      0      0      0      0    405    210      5      0 
 20260527    14:11:48       0      0     12      0      0      0      0    405    210     11      4 
 20260527    14:11:49       0      0     12      0      0      0      0    405    210      0      2 
 20260527    14:11:50       0      0     12      0      0      0      0    405    210      1      0 
 20260527    14:11:51       0      3     12      0      0      0      0    405    210      0      0 
 20260527    14:11:52       0      1     12      0      0      0      0    405    210      0      0 
 20260527    14:11:53       0      1     13      0      0      0      0    405    210      0      0 
 20260527    14:11:54       0      3     13      0      0      0      0    405    210      1      0 
 20260527    14:11:56       0      1     13      0      0      0      0    405    210      0      0 
